Epc,reflist_run_id,slice_id_IN,in_IN,out_IN,order_IN,slice_id_OUT,in_OUT,out_OUT,order_OUT,refListId_actual,Q refListId_actual,pred_ana_bool,Nombre de lectures
epc_23,5_38,up_2,-45.0,-61.0,2,up_1,-64.0,-47.0,1,5,40,True,34
epc_23,5_37,up_2,-58.0,-110.0,2,up_1,-110.0,-41.0,1,5,40,True,34
epc_23,5_36,up_2,-44.0,-53.0,2,up_0,-110.0,-43.0,0,5,40,True,34
epc_23,5_35,mid_0,-44.0,-67.0,3,up_0,-110.0,-45.0,0,5,40,True,34
epc_23,5_33,mid_0,-42.0,-63.0,3,up_1,-58.0,-48.0,1,5,40,True,34
epc_34,4_28,down_0,-72.0,-110.0,6,down_2,-110.0,-49.0,8,5,40,False,28
epc_39,5_37,mid_0,-60.0,-110.0,3,up_2,-68.0,-48.0,2,5,40,True,33
epc_34,5_11,up_2,-54.0,-110.0,2,up_1,-70.0,-54.0,1,5,40,True,28
epc_8,5_30,mid_0,-48.0,-110.0,3,up_2,-63.0,-56.0,2,5,40,True,33
epc_8,5_3,up_2,-56.0,-110.0,2,up_0,-69.0,-47.0,0,5,40,True,33
epc_8,5_29,up_2,-56.0,-110.0,2,up_1,-74.0,-46.0,1,5,40,True,33
epc_8,5_28,up_2,-57.0,-110.0,2,up_0,-76.0,-47.0,0,5,40,True,33
epc_8,5_27,up_1,-62.0,-110.0,1,up_0,-71.0,-46.0,0,5,40,True,33
epc_8,5_26,up_2,-50.0,-110.0,2,up_0,-75.0,-44.0,0,5,40,True,33
epc_8,5_25,mid_0,-50.0,-110.0,3,up_1,-66.0,-48.0,1,5,40,True,33
epc_8,5_24,up_2,-53.0,-110.0,2,up_0,-70.0,-44.0,0,5,40,True,33
epc_8,5_22,up_2,-54.0,-110.0,2,up_0,-110.0,-45.0,0,5,40,True,33
epc_8,5_21,up_2,-51.0,-110.0,2,up_1,-71.0,-45.0,1,5,40,True,33
epc_8,5_20,up_2,-57.0,-110.0,2,up_1,-63.0,-46.0,1,5,40,True,33
epc_8,5_2,up_2,-45.0,-110.0,2,up_1,-57.0,-52.0,1,5,40,True,33
epc_8,5_31,up_2,-49.0,-110.0,2,up_0,-67.0,-51.0,0,5,40,True,33
epc_8,5_19,up_1,-53.0,-110.0,1,up_0,-74.0,-46.0,0,5,40,True,33
epc_8,5_15,up_2,-53.0,-110.0,2,up_0,-110.0,-45.0,0,5,40,True,33
epc_8,5_14,mid_0,-48.0,-110.0,3,up_1,-57.0,-45.0,1,5,40,True,33
epc_8,5_13,up_2,-54.0,-110.0,2,up_0,-70.0,-45.0,0,5,40,True,33
epc_8,5_12,up_2,-51.0,-110.0,2,up_0,-64.0,-46.0,0,5,40,True,33
epc_8,5_11,up_2,-59.0,-110.0,2,up_1,-69.0,-43.0,1,5,40,True,33
epc_8,5_10,mid_0,-48.0,-68.0,3,up_2,-59.0,-52.0,2,5,40,True,33
epc_8,4_35,mid_2,-75.0,-110.0,5,down_1,-77.0,-43.0,7,5,40,False,33
epc_7,5_9,up_2,-61.0,-110.0,2,up_0,-110.0,-52.0,0,5,40,True,29
epc_7,5_8,up_2,-56.0,-110.0,2,up_0,-71.0,-48.0,0,5,40,True,29
epc_7,5_7,up_2,-65.0,-110.0,2,up_1,-110.0,-52.0,1,5,40,True,29
epc_7,5_6,up_2,-60.0,-110.0,2,up_0,-69.0,-54.0,0,5,40,True,29
epc_7,5_5,up_2,-53.0,-110.0,2,up_1,-110.0,-56.0,1,5,40,True,29
epc_8,5_17,up_2,-51.0,-110.0,2,up_1,-69.0,-45.0,1,5,40,True,33
epc_8,5_33,mid_0,-44.0,-69.0,3,up_1,-54.0,-47.0,1,5,40,True,33
epc_8,5_34,up_2,-59.0,-65.0,2,up_1,-74.0,-53.0,1,5,40,True,33
epc_8,5_35,mid_0,-43.0,-110.0,3,up_0,-67.0,-45.0,0,5,40,True,33
epc_11,5_35,mid_0,-53.0,-110.0,3,up_0,-110.0,-59.0,0,5,40,True,33
epc_11,5_36,up_2,-59.0,-110.0,2,up_0,-110.0,-65.0,0,5,40,True,33
epc_11,5_37,up_2,-61.0,-110.0,2,up_1,-74.0,-62.0,1,5,40,True,33
epc_11,5_38,up_2,-60.0,-110.0,2,up_1,-67.0,-57.0,1,5,40,True,33
epc_11,5_4,up_2,-60.0,-110.0,2,up_1,-70.0,-64.0,1,5,40,True,33
epc_11,5_5,up_2,-49.0,-65.0,2,up_1,-70.0,-58.0,1,5,40,True,33
epc_11,5_6,up_2,-67.0,-110.0,2,up_0,-110.0,-58.0,0,5,40,True,33
epc_11,5_7,up_1,-68.0,-110.0,1,up_0,-110.0,-59.0,0,5,40,True,33
epc_11,5_8,up_2,-63.0,-110.0,2,up_0,-110.0,-62.0,0,5,40,True,33
epc_11,5_9,mid_1,-55.0,-110.0,4,up_2,-61.0,-56.0,2,5,40,True,33
epc_9,5_9,mid_1,-56.0,-67.0,4,up_0,-110.0,-65.0,0,5,40,True,9
epc_9,5_7,up_2,-60.0,-110.0,2,up_1,-110.0,-61.0,1,5,40,True,9
epc_9,5_39,mid_1,-58.0,-110.0,4,up_1,-110.0,-59.0,1,5,40,True,9
epc_9,5_37,mid_0,-52.0,-110.0,3,up_2,-110.0,-57.0,2,5,40,True,9
epc_9,5_31,up_2,-55.0,-110.0,2,up_0,-110.0,-70.0,0,5,40,True,9
epc_9,5_27,mid_0,-68.0,-110.0,3,up_0,-110.0,-62.0,0,5,40,True,9
epc_9,5_24,mid_2,-60.0,-110.0,5,up_0,-110.0,-63.0,0,5,40,True,9
epc_9,5_11,up_2,-59.0,-110.0,2,up_1,-110.0,-60.0,1,5,40,True,9
epc_9,5_10,mid_0,-52.0,-110.0,3,up_2,-110.0,-60.0,2,5,40,True,9
epc_8,5_9,mid_1,-44.0,-65.0,4,up_2,-56.0,-49.0,2,5,40,True,33
epc_8,5_8,up_2,-54.0,-67.0,2,up_0,-70.0,-46.0,0,5,40,True,33
epc_8,5_7,up_2,-55.0,-110.0,2,up_1,-61.0,-46.0,1,5,40,True,33
epc_8,5_6,up_2,-50.0,-110.0,2,up_0,-71.0,-46.0,0,5,40,True,33
epc_8,5_5,up_2,-53.0,-65.0,2,up_1,-66.0,-45.0,1,5,40,True,33
epc_8,5_39,up_2,-52.0,-110.0,2,up_1,-61.0,-44.0,1,5,40,True,33
epc_8,5_37,up_2,-57.0,-110.0,2,up_1,-69.0,-44.0,1,5,40,True,33
epc_8,5_36,up_2,-55.0,-60.0,2,up_0,-71.0,-44.0,0,5,40,True,33
epc_7,5_4,up_2,-60.0,-110.0,2,up_1,-110.0,-65.0,1,5,40,True,29
epc_7,5_39,up_2,-56.0,-110.0,2,up_1,-110.0,-52.0,1,5,40,True,29
epc_7,5_38,up_2,-61.0,-110.0,2,up_1,-71.0,-67.0,1,5,40,True,29
epc_7,5_37,up_2,-62.0,-110.0,2,up_1,-73.0,-66.0,1,5,40,True,29
epc_6,5_3,up_2,-59.0,-110.0,2,up_0,-110.0,-50.0,0,5,40,True,37
epc_6,5_29,up_2,-49.0,-63.0,2,up_1,-64.0,-51.0,1,5,40,True,37
epc_6,5_28,up_2,-61.0,-62.0,2,up_0,-60.0,-52.0,0,5,40,True,37
epc_6,5_27,mid_0,-47.0,-68.0,3,up_1,-65.0,-56.0,1,5,40,True,37
epc_6,5_26,mid_0,-44.0,-68.0,3,up_2,-53.0,-51.0,2,5,40,True,37
epc_6,5_24,mid_0,-43.0,-110.0,3,up_2,-59.0,-54.0,2,5,40,True,37
epc_6,5_22,mid_0,-45.0,-110.0,3,up_0,-67.0,-49.0,0,5,40,True,37
epc_6,5_21,mid_1,-45.0,-67.0,4,up_2,-53.0,-52.0,2,5,40,True,37
epc_6,5_2,up_2,-47.0,-63.0,2,up_1,-58.0,-49.0,1,5,40,True,37
epc_6,5_19,mid_0,-46.0,-66.0,3,up_1,-55.0,-52.0,1,5,40,True,37
epc_6,5_15,up_2,-51.0,-56.0,2,up_0,-62.0,-54.0,0,5,40,True,37
epc_6,5_14,mid_0,-48.0,-65.0,3,up_1,-57.0,-50.0,1,5,40,True,37
epc_6,5_13,up_2,-53.0,-59.0,2,up_0,-66.0,-64.0,0,5,40,True,37
epc_6,5_12,up_2,-54.0,-64.0,2,up_0,-61.0,-50.0,0,5,40,True,37
epc_6,5_11,up_2,-53.0,-61.0,2,up_1,-62.0,-58.0,1,5,40,True,37
epc_6,5_10,mid_0,-44.0,-60.0,3,up_2,-56.0,-54.0,2,5,40,True,37
epc_6,4_7,mid_1,-68.0,-110.0,4,down_1,-110.0,-55.0,7,5,40,False,37
epc_6,4_31,mid_2,-68.0,-110.0,5,down_2,-72.0,-51.0,8,5,40,False,37
epc_6,4_30,down_2,-76.0,-110.0,8,down_0,-110.0,-53.0,6,5,40,False,37
epc_6,4_25,down_0,-73.0,-110.0,6,down_1,-110.0,-52.0,7,5,40,False,37
epc_6,4_24,down_2,-69.0,-110.0,8,down_0,-110.0,-51.0,6,5,40,False,37
epc_6,4_22,down_2,-69.0,-110.0,8,down_0,-69.0,-54.0,6,5,40,False,37
epc_6,4_20,down_1,-70.0,-110.0,7,down_2,-70.0,-53.0,8,5,40,False,37
epc_6,4_2,up_1,-71.0,-110.0,1,down_1,-110.0,-53.0,7,5,40,False,37
epc_6,4_17,down_1,-65.0,-68.0,7,mid_2,-66.0,-53.0,5,5,40,False,37
epc_6,4_12,down_1,-72.0,-110.0,7,down_0,-68.0,-59.0,6,5,40,False,37
epc_5,5_9,mid_1,-45.0,-110.0,4,up_2,-62.0,-61.0,2,5,40,True,36
epc_6,5_30,up_2,-57.0,-60.0,2,up_0,-69.0,-55.0,0,5,40,True,37
epc_11,5_34,up_2,-56.0,-57.0,2,up_1,-68.0,-55.0,1,5,40,True,33
epc_6,5_31,up_2,-53.0,-110.0,2,up_0,-67.0,-51.0,0,5,40,True,37
epc_6,5_36,mid_0,-64.0,-110.0,3,up_0,-110.0,-67.0,0,5,40,True,37
epc_7,5_34,up_2,-60.0,-110.0,2,up_1,-110.0,-58.0,1,5,40,True,29
epc_7,5_33,mid_0,-51.0,-110.0,3,up_1,-110.0,-57.0,1,5,40,True,29
epc_7,5_31,up_2,-61.0,-110.0,2,up_0,-110.0,-49.0,0,5,40,True,29
epc_7,5_30,up_2,-63.0,-110.0,2,up_0,-110.0,-50.0,0,5,40,True,29
epc_7,5_3,up_2,-58.0,-110.0,2,up_0,-110.0,-49.0,0,5,40,True,29
epc_7,5_29,up_2,-63.0,-110.0,2,up_1,-110.0,-58.0,1,5,40,True,29
epc_7,5_28,up_2,-64.0,-110.0,2,up_0,-110.0,-51.0,0,5,40,True,29
epc_7,5_27,up_1,-71.0,-110.0,1,up_0,-110.0,-52.0,0,5,40,True,29
epc_7,5_26,up_2,-65.0,-110.0,2,up_0,-110.0,-52.0,0,5,40,True,29
epc_7,5_22,up_2,-59.0,-110.0,2,up_0,-110.0,-51.0,0,5,40,True,29
epc_7,5_21,up_2,-63.0,-110.0,2,up_1,-110.0,-50.0,1,5,40,True,29
epc_7,5_20,up_2,-59.0,-110.0,2,up_1,-110.0,-51.0,1,5,40,True,29
epc_7,5_2,up_1,-68.0,-110.0,1,up_0,-73.0,-50.0,0,5,40,True,29
epc_7,5_19,up_1,-62.0,-69.0,1,up_0,-72.0,-50.0,0,5,40,True,29
epc_7,5_15,up_2,-60.0,-110.0,2,up_0,-110.0,-49.0,0,5,40,True,29
epc_7,5_14,mid_0,-47.0,-110.0,3,up_1,-63.0,-51.0,1,5,40,True,29
epc_7,5_13,up_2,-64.0,-110.0,2,up_0,-110.0,-63.0,0,5,40,True,29
epc_7,5_12,up_2,-60.0,-110.0,2,up_0,-110.0,-59.0,0,5,40,True,29
epc_7,5_11,up_2,-63.0,-110.0,2,up_1,-110.0,-53.0,1,5,40,True,29
epc_7,5_10,up_2,-58.0,-65.0,2,up_0,-69.0,-52.0,0,5,40,True,29
epc_6,5_9,up_2,-53.0,-61.0,2,up_0,-65.0,-51.0,0,5,40,True,37
epc_6,5_8,mid_0,-49.0,-67.0,3,up_2,-59.0,-49.0,2,5,40,True,37
epc_6,5_7,up_2,-50.0,-110.0,2,up_1,-110.0,-52.0,1,5,40,True,37
epc_6,5_6,mid_0,-44.0,-66.0,3,up_2,-56.0,-50.0,2,5,40,True,37
epc_6,5_5,up_0,-67.0,-110.0,0,up_1,-58.0,-51.0,1,5,40,True,37
epc_6,5_4,up_2,-54.0,-65.0,2,up_1,-62.0,-55.0,1,5,40,True,37
epc_6,5_37,mid_0,-54.0,-110.0,3,up_1,-110.0,-66.0,1,5,40,True,37
epc_6,5_33,up_0,-68.0,-110.0,0,up_1,-62.0,-51.0,1,5,40,True,37
epc_5,5_8,up_2,-66.0,-67.0,2,up_0,-71.0,-52.0,0,5,40,True,36
epc_11,5_33,mid_0,-60.0,-110.0,3,up_1,-72.0,-60.0,1,5,40,True,33
epc_11,5_30,mid_0,-44.0,-110.0,3,up_2,-67.0,-55.0,2,5,40,True,33
epc_0,5_8,up_2,-56.0,-66.0,2,up_0,-73.0,-45.0,0,5,40,True,34
epc_0,5_9,up_2,-54.0,-64.0,2,up_0,-67.0,-47.0,0,5,40,True,34
epc_1,5_10,up_2,-48.0,-110.0,2,up_0,-63.0,-43.0,0,5,40,True,32
epc_1,5_11,up_2,-52.0,-110.0,2,up_1,-65.0,-47.0,1,5,40,True,32
epc_1,5_12,up_2,-54.0,-110.0,2,up_0,-63.0,-44.0,0,5,40,True,32
epc_1,5_13,up_2,-50.0,-110.0,2,up_0,-67.0,-52.0,0,5,40,True,32
epc_1,5_14,mid_0,-39.0,-110.0,3,up_1,-60.0,-52.0,1,5,40,True,32
epc_1,5_15,up_2,-52.0,-110.0,2,up_0,-64.0,-44.0,0,5,40,True,32
epc_1,5_17,up_2,-50.0,-110.0,2,up_1,-110.0,-50.0,1,5,40,True,32
epc_1,5_19,up_1,-51.0,-110.0,1,up_0,-63.0,-45.0,0,5,40,True,32
epc_1,5_2,up_2,-44.0,-110.0,2,up_1,-63.0,-50.0,1,5,40,True,32
epc_1,5_20,up_2,-50.0,-110.0,2,up_1,-64.0,-44.0,1,5,40,True,32
epc_0,5_7,up_2,-53.0,-110.0,2,up_1,-68.0,-46.0,1,5,40,True,34
epc_1,5_21,up_2,-53.0,-110.0,2,up_1,-64.0,-43.0,1,5,40,True,32
epc_1,5_24,up_2,-60.0,-110.0,2,up_0,-65.0,-44.0,0,5,40,True,32
epc_1,5_25,mid_0,-55.0,-110.0,3,up_0,-64.0,-44.0,0,5,40,True,32
epc_1,5_26,up_2,-53.0,-110.0,2,up_0,-64.0,-44.0,0,5,40,True,32
epc_1,5_27,mid_0,-47.0,-110.0,3,up_1,-65.0,-61.0,1,5,40,True,32
epc_1,5_28,up_2,-53.0,-110.0,2,up_0,-65.0,-44.0,0,5,40,True,32
epc_1,5_3,up_2,-47.0,-110.0,2,up_0,-63.0,-45.0,0,5,40,True,32
epc_1,5_30,up_2,-50.0,-110.0,2,up_0,-63.0,-42.0,0,5,40,True,32
epc_1,5_31,up_2,-51.0,-66.0,2,up_0,-65.0,-43.0,0,5,40,True,32
epc_1,5_33,up_1,-50.0,-110.0,1,up_0,-63.0,-43.0,0,5,40,True,32
epc_1,5_34,up_2,-56.0,-110.0,2,up_1,-68.0,-45.0,1,5,40,True,32
epc_1,5_35,mid_0,-48.0,-110.0,3,up_0,-65.0,-48.0,0,5,40,True,32
epc_1,5_36,up_2,-57.0,-110.0,2,up_0,-69.0,-44.0,0,5,40,True,32
epc_1,5_22,up_2,-49.0,-110.0,2,up_0,-64.0,-44.0,0,5,40,True,32
epc_0,5_6,mid_0,-60.0,-110.0,3,up_2,-110.0,-63.0,2,5,40,True,34
epc_0,5_5,up_2,-54.0,-110.0,2,up_1,-110.0,-47.0,1,5,40,True,34
epc_0,5_4,up_2,-54.0,-66.0,2,up_1,-66.0,-46.0,1,5,40,True,34
epc_0,5_11,up_2,-49.0,-69.0,2,up_1,-63.0,-47.0,1,5,40,True,34
epc_0,5_12,up_2,-56.0,-63.0,2,up_0,-110.0,-46.0,0,5,40,True,34
epc_0,5_13,up_2,-50.0,-110.0,2,up_0,-64.0,-45.0,0,5,40,True,34
epc_0,5_14,mid_0,-51.0,-110.0,3,up_1,-67.0,-47.0,1,5,40,True,34
epc_0,5_15,up_2,-56.0,-110.0,2,up_0,-110.0,-47.0,0,5,40,True,34
epc_0,5_17,up_2,-51.0,-110.0,2,up_1,-66.0,-44.0,1,5,40,True,34
epc_0,5_19,mid_0,-51.0,-110.0,3,up_1,-110.0,-52.0,1,5,40,True,34
epc_0,5_2,up_2,-45.0,-110.0,2,up_1,-65.0,-45.0,1,5,40,True,34
epc_0,5_20,up_2,-51.0,-110.0,2,up_1,-110.0,-45.0,1,5,40,True,34
epc_0,5_21,up_2,-66.0,-110.0,2,up_1,-110.0,-44.0,1,5,40,True,34
epc_0,5_22,up_2,-62.0,-110.0,2,up_0,-110.0,-43.0,0,5,40,True,34
epc_0,5_24,mid_0,-66.0,-110.0,3,up_2,-64.0,-62.0,2,5,40,True,34
epc_0,5_25,mid_0,-64.0,-110.0,3,up_1,-110.0,-50.0,1,5,40,True,34
epc_0,5_26,mid_0,-47.0,-110.0,3,up_2,-65.0,-62.0,2,5,40,True,34
epc_0,5_27,mid_0,-48.0,-110.0,3,up_1,-66.0,-57.0,1,5,40,True,34
epc_0,5_28,up_2,-55.0,-110.0,2,up_0,-110.0,-44.0,0,5,40,True,34
epc_0,5_29,up_2,-61.0,-110.0,2,up_1,-110.0,-43.0,1,5,40,True,34
epc_0,5_3,mid_0,-47.0,-66.0,3,up_0,-110.0,-45.0,0,5,40,True,34
epc_0,5_30,mid_0,-51.0,-110.0,3,up_0,-64.0,-45.0,0,5,40,True,34
epc_0,5_31,up_2,-52.0,-110.0,2,up_0,-66.0,-43.0,0,5,40,True,34
epc_0,5_33,mid_0,-51.0,-110.0,3,up_1,-59.0,-45.0,1,5,40,True,34
epc_0,5_34,up_2,-48.0,-110.0,2,up_1,-61.0,-41.0,1,5,40,True,34
epc_0,5_35,mid_0,-47.0,-68.0,3,up_0,-110.0,-44.0,0,5,40,True,34
epc_0,5_36,up_2,-53.0,-63.0,2,up_0,-110.0,-44.0,0,5,40,True,34
epc_0,5_37,up_2,-51.0,-110.0,2,up_1,-71.0,-43.0,1,5,40,True,34
epc_0,5_38,up_2,-54.0,-110.0,2,up_1,-66.0,-53.0,1,5,40,True,34
epc_0,5_39,mid_1,-60.0,-110.0,4,up_1,-110.0,-47.0,1,5,40,True,34
epc_1,5_37,up_2,-49.0,-110.0,2,up_1,-64.0,-46.0,1,5,40,True,32
epc_1,5_38,up_2,-42.0,-110.0,2,up_1,-62.0,-55.0,1,5,40,True,32
epc_1,5_39,up_2,-46.0,-110.0,2,up_1,-68.0,-44.0,1,5,40,True,32
epc_1,5_5,up_2,-50.0,-69.0,2,up_1,-65.0,-45.0,1,5,40,True,32
epc_10,5_39,up_2,-57.0,-65.0,2,up_1,-69.0,-50.0,1,5,40,True,35
epc_10,5_4,up_2,-61.0,-110.0,2,up_1,-67.0,-47.0,1,5,40,True,35
epc_10,5_5,mid_1,-42.0,-110.0,4,up_2,-61.0,-60.0,2,5,40,True,35
epc_10,5_6,mid_0,-43.0,-110.0,3,up_2,-59.0,-44.0,2,5,40,True,35
epc_10,5_7,up_2,-57.0,-59.0,2,up_1,-110.0,-46.0,1,5,40,True,35
epc_10,5_8,mid_0,-43.0,-110.0,3,up_2,-59.0,-55.0,2,5,40,True,35
epc_10,5_9,mid_1,-42.0,-68.0,4,up_2,-60.0,-42.0,2,5,40,True,35
epc_10,6_13,up_1,-44.0,-110.0,1,mid_1,-71.0,-69.0,4,5,40,False,35
epc_11,4_13,down_2,-68.0,-110.0,8,down_0,-67.0,-60.0,6,5,40,False,33
epc_11,4_17,down_1,-67.0,-110.0,7,mid_2,-66.0,-61.0,5,5,40,False,33
epc_11,4_21,mid_2,-70.0,-110.0,5,down_2,-110.0,-63.0,8,5,40,False,33
epc_11,4_30,down_0,-67.0,-110.0,6,mid_1,-71.0,-60.0,4,5,40,False,33
epc_11,5_10,up_0,-67.0,-110.0,0,up_2,-67.0,-55.0,2,5,40,True,33
epc_11,5_11,up_2,-49.0,-110.0,2,up_1,-64.0,-60.0,1,5,40,True,33
epc_11,5_12,mid_1,-46.0,-110.0,4,up_0,-110.0,-60.0,0,5,40,True,33
epc_11,5_13,mid_0,-46.0,-110.0,3,up_0,-68.0,-58.0,0,5,40,True,33
epc_11,5_14,mid_0,-50.0,-110.0,3,up_1,-110.0,-57.0,1,5,40,True,33
epc_11,5_17,up_2,-64.0,-110.0,2,up_1,-68.0,-62.0,1,5,40,True,33
epc_11,5_19,mid_0,-59.0,-110.0,3,up_1,-59.0,-56.0,1,5,40,True,33
epc_11,5_2,up_2,-53.0,-110.0,2,up_1,-67.0,-59.0,1,5,40,True,33
epc_11,5_20,mid_1,-48.0,-110.0,4,up_1,-67.0,-57.0,1,5,40,True,33
epc_11,5_22,mid_0,-55.0,-110.0,3,up_2,-63.0,-61.0,2,5,40,True,33
epc_11,5_24,up_2,-57.0,-110.0,2,up_0,-110.0,-58.0,0,5,40,True,33
epc_11,5_25,mid_0,-55.0,-110.0,3,up_1,-110.0,-59.0,1,5,40,True,33
epc_11,5_26,mid_0,-53.0,-110.0,3,up_2,-62.0,-59.0,2,5,40,True,33
epc_11,5_28,up_2,-61.0,-62.0,2,up_0,-110.0,-59.0,0,5,40,True,33
epc_11,5_29,up_2,-62.0,-110.0,2,up_1,-72.0,-56.0,1,5,40,True,33
epc_10,5_37,mid_0,-48.0,-110.0,3,up_2,-110.0,-49.0,2,5,40,True,35
epc_11,5_31,up_2,-59.0,-110.0,2,up_0,-110.0,-56.0,0,5,40,True,33
epc_10,5_36,up_2,-62.0,-110.0,2,up_0,-110.0,-58.0,0,5,40,True,35
epc_10,5_34,up_2,-60.0,-64.0,2,up_1,-110.0,-48.0,1,5,40,True,35
epc_1,5_6,up_2,-55.0,-110.0,2,up_0,-64.0,-46.0,0,5,40,True,32
epc_1,5_7,up_2,-53.0,-110.0,2,up_1,-64.0,-46.0,1,5,40,True,32
epc_1,5_8,up_2,-52.0,-110.0,2,up_0,-64.0,-45.0,0,5,40,True,32
epc_1,5_9,up_2,-55.0,-66.0,2,up_0,-64.0,-42.0,0,5,40,True,32
epc_10,4_19,mid_0,-74.0,-110.0,3,down_2,-110.0,-51.0,8,5,40,False,35
epc_10,5_10,mid_0,-39.0,-62.0,3,up_2,-60.0,-46.0,2,5,40,True,35
epc_10,5_11,mid_1,-44.0,-110.0,4,up_2,-55.0,-46.0,2,5,40,True,35
epc_10,5_12,mid_1,-40.0,-68.0,4,up_2,-60.0,-56.0,2,5,40,True,35
epc_10,5_13,mid_0,-49.0,-110.0,3,up_2,-55.0,-48.0,2,5,40,True,35
epc_10,5_14,mid_0,-48.0,-110.0,3,up_1,-60.0,-54.0,1,5,40,True,35
epc_10,5_15,mid_1,-40.0,-110.0,4,up_2,-59.0,-46.0,2,5,40,True,35
epc_10,5_17,up_2,-60.0,-66.0,2,up_1,-58.0,-44.0,1,5,40,True,35
epc_10,5_19,mid_0,-40.0,-64.0,3,up_1,-59.0,-43.0,1,5,40,True,35
epc_10,5_2,up_2,-48.0,-54.0,2,up_1,-59.0,-48.0,1,5,40,True,35
epc_10,5_20,mid_1,-42.0,-110.0,4,up_2,-58.0,-54.0,2,5,40,True,35
epc_10,5_21,mid_1,-41.0,-110.0,4,up_2,-63.0,-42.0,2,5,40,True,35
epc_10,5_22,mid_0,-39.0,-110.0,3,up_2,-55.0,-44.0,2,5,40,True,35
epc_10,5_24,mid_0,-44.0,-110.0,3,up_2,-58.0,-48.0,2,5,40,True,35
epc_10,5_25,mid_0,-45.0,-61.0,3,up_1,-61.0,-42.0,1,5,40,True,35
epc_10,5_26,mid_0,-42.0,-110.0,3,up_2,-57.0,-43.0,2,5,40,True,35
epc_10,5_27,mid_0,-47.0,-67.0,3,up_1,-68.0,-45.0,1,5,40,True,35
epc_10,5_28,mid_0,-44.0,-110.0,3,up_2,-63.0,-48.0,2,5,40,True,35
epc_10,5_29,up_2,-54.0,-62.0,2,up_1,-60.0,-43.0,1,5,40,True,35
epc_10,5_3,mid_0,-45.0,-110.0,3,up_2,-59.0,-49.0,2,5,40,True,35
epc_10,5_30,mid_0,-41.0,-65.0,3,up_2,-58.0,-45.0,2,5,40,True,35
epc_10,5_31,up_2,-55.0,-60.0,2,up_0,-62.0,-44.0,0,5,40,True,35
epc_10,5_33,mid_0,-38.0,-110.0,3,up_1,-62.0,-45.0,1,5,40,True,35
epc_10,5_35,mid_0,-60.0,-110.0,3,up_0,-68.0,-56.0,0,5,40,True,35
epc_5,5_7,up_2,-48.0,-63.0,2,up_1,-66.0,-58.0,1,5,40,True,36
epc_5,5_6,up_2,-55.0,-68.0,2,up_0,-110.0,-53.0,0,5,40,True,36
epc_5,5_5,mid_1,-52.0,-110.0,4,up_2,-63.0,-61.0,2,5,40,True,36
epc_37,5_19,up_1,-54.0,-59.0,1,up_0,-110.0,-43.0,0,5,40,True,33
epc_37,5_17,up_2,-49.0,-110.0,2,up_1,-110.0,-44.0,1,5,40,True,33
epc_37,5_15,up_2,-46.0,-53.0,2,up_0,-110.0,-44.0,0,5,40,True,33
epc_37,5_14,mid_0,-54.0,-67.0,3,up_1,-62.0,-50.0,1,5,40,True,33
epc_37,5_13,mid_0,-47.0,-110.0,3,up_2,-60.0,-55.0,2,5,40,True,33
epc_37,5_12,up_2,-51.0,-110.0,2,up_0,-64.0,-45.0,0,5,40,True,33
epc_37,5_11,up_2,-44.0,-57.0,2,up_1,-110.0,-44.0,1,5,40,True,33
epc_37,5_10,mid_0,-45.0,-62.0,3,up_2,-60.0,-54.0,2,5,40,True,33
epc_36,5_9,up_2,-53.0,-110.0,2,up_0,-110.0,-54.0,0,5,40,True,30
epc_36,5_8,up_2,-63.0,-110.0,2,up_0,-72.0,-50.0,0,5,40,True,30
epc_36,5_7,up_2,-52.0,-110.0,2,up_0,-110.0,-49.0,0,5,40,True,30
epc_36,5_6,up_2,-56.0,-110.0,2,up_0,-72.0,-49.0,0,5,40,True,30
epc_37,5_2,mid_1,-55.0,-110.0,4,up_1,-69.0,-45.0,1,5,40,True,33
epc_36,5_5,up_2,-50.0,-110.0,2,up_1,-110.0,-51.0,1,5,40,True,30
epc_36,5_39,up_2,-50.0,-67.0,2,up_1,-110.0,-53.0,1,5,40,True,30
epc_36,5_38,up_2,-50.0,-110.0,2,up_1,-110.0,-51.0,1,5,40,True,30
epc_36,5_37,mid_0,-52.0,-110.0,3,up_2,-110.0,-65.0,2,5,40,True,30
epc_36,5_36,up_2,-57.0,-110.0,2,up_0,-110.0,-46.0,0,5,40,True,30
epc_36,5_35,mid_0,-54.0,-110.0,3,up_0,-110.0,-50.0,0,5,40,True,30
epc_36,5_34,up_2,-49.0,-110.0,2,up_1,-110.0,-50.0,1,5,40,True,30
epc_36,5_33,up_1,-55.0,-110.0,1,up_0,-110.0,-49.0,0,5,40,True,30
epc_36,5_31,up_2,-52.0,-110.0,2,up_0,-110.0,-48.0,0,5,40,True,30
epc_36,5_3,mid_0,-51.0,-110.0,3,up_0,-110.0,-50.0,0,5,40,True,30
epc_36,5_29,up_2,-53.0,-110.0,2,up_1,-110.0,-50.0,1,5,40,True,30
epc_36,5_27,mid_0,-49.0,-110.0,3,up_0,-110.0,-49.0,0,5,40,True,30
epc_36,5_25,mid_0,-52.0,-110.0,3,up_1,-110.0,-67.0,1,5,40,True,30
epc_36,5_4,up_2,-51.0,-110.0,2,up_1,-72.0,-51.0,1,5,40,True,30
